MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
M03196,West,Industrial,2025-04-01,112.75,83.53,21,Active,9.93
M03197,East,Commercial,2025-06-26,63.25,33.75,19,Faulty,8.18
M03198,South,Residential,2025-08-19,22.46,15.59,13,Active,7.12
M03199,North,Residential,2025-01-29,36.84,13.48,20,Active,6.45
M03200,Central,Commercial,2025-10-28,94.19,28.78,19,Active,8.77
M03201,North,Commercial,2025-07-14,70.12,35.05,25,Active,8.77
M03202,Central,Residential,2025-11-03,27.36,17.94,18,Active,7.21
M03203,Central,Residential,2025-08-27,38.94,22.48,17,Active,6.22
M03204,South,Residential,2025-12-23,60.48,34.39,21,Active,7.0
M03205,South,Commercial,2025-09-24,78.07,20.2,17,Active,8.6
M03206,North,Residential,2025-08-02,23.41,9.57,16,Active,6.23
M03207,Central,Residential,2025-03-23,38.59,27.78,14,Active,7.09
M03208,North,Commercial,2025-05-08,60.46,19.17,14,Faulty,9.07
M03209,East,Industrial,2025-09-19,131.82,80.83,17,Active,9.55
M03210,North,Industrial,2025-03-08,119.07,74.97,16,Active,10.42
M03211,West,Residential,2025-03-03,28.62,17.64,13,Active,6.2
M03212,North,Residential,2025-05-13,27.49,20.47,15,Faulty,6.79
M03213,West,Residential,2025-05-17,62.39,28.36,23,Active,6.84
M03214,West,Residential,2025-01-28,26.31,15.55,18,Faulty,6.86
M03215,West,Industrial,2025-07-30,94.71,32.85,13,Active,9.66
M03216,East,Residential,2025-07-24,46.2,20.78,17,Active,6.78
M03217,North,Residential,2025-09-10,32.21,15.97,14,Active,6.13
M03218,North,Residential,2025-02-07,39.16,14.0,19,Active,6.97
M03219,East,Residential,2025-02-12,35.05,24.65,18,Active,6.08
M03220,Central,Commercial,2025-04-27,66.92,40.69,9,Active,8.99
M03221,South,Residential,2025-07-09,28.81,11.29,15,Active,7.15
M03222,North,Residential,2025-02-15,32.28,10.25,16,Active,6.39
M03223,South,Residential,2025-06-15,31.54,12.42,15,Active,7.01
M03224,East,Residential,2025-11-01,27.5,15.44,14,Active,6.54
M03225,Central,Residential,2025-07-22,49.12,32.58,19,Active,7.04
M03226,Central,Commercial,2025-08-21,53.52,26.84,21,Active,8.89
M03227,Central,Commercial,2025-09-02,53.67,16.17,19,Active,8.38
M03228,East,Commercial,2025-07-28,58.37,21.87,15,Active,8.25
M03229,West,Industrial,2025-09-05,110.61,46.74,15,Active,10.69
M03230,West,Industrial,2025-10-22,100.8,57.26,30,Faulty,10.59
M03231,South,Industrial,2025-11-23,101.44,37.87,14,Active,10.36
M03232,West,Residential,2025-06-07,55.86,20.5,19,Active,6.45
M03233,West,Residential,2025-01-01,61.13,24.03,17,Active,6.66
M03234,Central,Residential,2025-08-05,44.33,24.22,14,Active,6.73
M03235,Central,Industrial,2025-09-06,102.94,51.09,14,Active,9.61
M03236,South,Industrial,2025-03-10,98.83,66.3,15,Active,10.76
M03237,North,Industrial,2025-01-30,109.06,65.32,11,Active,9.62
M03238,South,Residential,2025-04-25,21.97,12.82,17,Faulty,6.94
M03239,South,Industrial,2025-01-08,91.49,29.95,16,Active,10.14
M03240,East,Residential,2025-10-02,27.99,7.77,16,Active,6.99
M03241,East,Residential,2025-11-11,27.53,13.9,18,Active,6.34
M03242,South,Residential,2025-12-01,41.19,11.77,17,Active,6.51
M03243,South,Residential,2025-02-05,32.71,14.13,16,Active,6.68
M03244,South,Residential,2025-11-07,33.0,8.68,19,Active,6.16
M03245,West,Residential,2025-02-13,23.02,7.79,18,Active,7.11
M03246,East,Residential,2025-06-04,27.83,8.49,19,Active,7.29
M03247,South,Commercial,2025-03-18,72.51,47.17,19,Active,8.54
M03248,Central,Industrial,2025-03-19,106.44,45.03,8,Active,9.99
M03249,Central,Commercial,2025-04-11,56.19,16.26,19,Faulty,8.77
M03250,West,Residential,2025-01-30,30.61,11.72,13,Active,6.9
M03251,West,Commercial,2025-02-08,57.98,34.29,20,Active,9.13
M03252,North,Industrial,2025-08-27,108.69,67.69,22,Active,9.98
M03253,North,Residential,2025-01-13,79.23,24.56,18,Active,6.99
M03254,North,Residential,2025-05-02,21.22,13.57,20,Active,6.31
M03255,West,Residential,2025-05-24,24.11,10.49,27,Faulty,6.88
M03256,West,Residential,2025-06-21,30.49,17.98,24,Active,6.61
M03257,West,Commercial,2025-09-04,55.95,32.77,25,Faulty,8.86
M03258,Central,Industrial,2025-09-04,105.14,68.0,19,Active,9.99
M03259,West,Residential,2025-02-14,25.08,15.01,10,Active,6.38
M03260,Central,Commercial,2025-09-10,65.2,17.57,22,Active,8.63
M03261,North,Industrial,2025-10-18,95.74,48.8,15,Active,10.66
M03262,North,Industrial,2025-07-26,103.15,34.36,17,Active,10.38
M03263,North,Residential,2025-01-07,42.77,31.44,17,Active,6.8
M03264,South,Industrial,2025-08-30,122.44,46.27,14,Active,10.44
M03265,South,Residential,2025-04-20,29.25,13.46,12,Active,6.95
M03266,East,Commercial,2025-04-24,71.13,24.78,12,Active,8.38
M03267,East,Residential,2025-11-03,27.19,8.63,19,Faulty,6.3
M03268,East,Residential,2025-10-29,33.56,18.47,16,Faulty,6.66
M03269,South,Commercial,2025-10-03,51.67,25.66,19,Active,8.19
M03270,South,Residential,2025-04-06,30.14,13.18,16,Active,6.62
M03271,East,Residential,2025-10-21,30.82,9.02,19,Active,6.9
M03272,East,Residential,2025-07-08,42.58,26.31,10,Active,6.01
M03273,West,Commercial,2025-12-26,53.23,13.46,19,Active,8.14
M03274,East,Residential,2025-10-15,26.18,12.54,11,Active,7.25
M03275,West,Commercial,2025-06-03,64.92,36.76,20,Active,9.21
M03276,Central,Residential,2025-02-27,36.53,17.0,16,Active,6.54
M03277,South,Residential,2025-12-04,39.94,12.51,24,Active,6.77
M03278,East,Residential,2025-02-19,24.88,15.9,13,Active,6.2
M03279,South,Residential,2025-07-26,21.06,8.68,17,Active,6.43
M03280,South,Residential,2025-02-21,37.47,11.89,23,Active,7.03
M03281,South,Residential,2025-12-08,22.23,11.67,13,Active,7.11
M03282,Central,Industrial,2025-05-30,96.44,25.03,25,Active,10.03
M03283,North,Commercial,2025-02-22,57.02,23.49,19,Active,8.4
M03284,East,Residential,2025-08-01,23.25,14.54,20,Active,6.89
M03285,North,Residential,2025-03-07,31.39,22.17,9,Faulty,6.93
M03286,North,Industrial,2025-08-20,102.15,55.76,13,Active,10.78
M03287,North,Residential,2025-10-26,25.52,9.16,21,Faulty,6.91
M03288,South,Residential,2025-12-04,47.15,16.97,11,Active,6.31
M03289,West,Commercial,2025-05-31,47.46,26.19,18,Active,8.08
M03290,South,Commercial,2025-07-24,52.19,23.66,16,Active,8.33
M03291,South,Commercial,2025-11-16,64.84,21.96,22,Active,8.29
M03292,North,Residential,2025-09-12,29.31,18.87,17,Active,6.12
M03293,South,Residential,2025-05-17,27.13,9.5,23,Active,6.58
M03294,North,Commercial,2025-05-15,60.29,24.77,17,Active,8.37
M03295,West,Residential,2025-02-23,28.55,8.01,20,Active,7.2
M03296,East,Residential,2025-03-06,39.48,23.72,18,Faulty,6.53
M03297,North,Residential,2025-01-02,41.0,15.89,18,Active,7.14
M03298,West,Residential,2025-05-12,51.27,18.79,29,Faulty,6.4
M03299,East,Industrial,2025-11-30,113.77,45.7,25,Active,10.58
M03300,Central,Commercial,2025-02-01,50.5,34.7,14,Active,8.59
M03301,North,Commercial,2025-12-22,67.39,34.3,18,Active,8.04
M03302,North,Residential,2025-12-26,27.29,8.98,20,Faulty,6.63
M03303,Central,Residential,2025-08-31,34.48,21.97,20,Active,6.29
M03304,Central,Residential,2025-07-11,36.89,13.07,18,Active,6.4
M03305,North,Residential,2025-05-22,25.94,11.83,10,Active,6.89
M03306,Central,Industrial,2025-05-28,101.7,54.31,14,Active,10.19
M03307,South,Residential,2025-03-30,28.68,15.55,16,Faulty,7.16
M03308,East,Residential,2025-02-18,27.54,7.84,19,Active,7.22
M03309,East,Residential,2025-05-16,40.26,26.91,22,Active,6.9
M03310,East,Commercial,2025-07-10,47.7,23.36,16,Active,9.12
M03311,South,Residential,2025-05-29,24.83,18.49,18,Active,6.25
M03312,Central,Residential,2025-03-28,42.02,25.58,18,Active,6.1
M03313,West,Residential,2025-01-08,31.72,23.67,19,Active,6.43
M03314,Central,Industrial,2025-08-11,102.59,48.91,15,Active,9.92
M03315,North,Residential,2025-12-23,50.21,16.09,24,Active,6.86
M03316,East,Industrial,2025-01-16,105.17,64.54,21,Active,10.59
M03317,Central,Commercial,2025-10-23,56.62,36.17,15,Active,8.39
M03318,West,Residential,2025-04-16,41.34,27.96,26,Active,6.55
M03319,North,Commercial,2025-10-10,67.04,26.86,21,Active,8.14
M03320,South,Residential,2025-04-14,48.42,24.47,22,Active,6.54
M03321,South,Industrial,2025-12-27,112.8,76.56,13,Active,9.78
M03322,West,Residential,2025-05-26,25.08,17.11,20,Faulty,6.5
M03323,North,Residential,2025-02-04,51.42,13.52,22,Active,6.35
M03324,East,Residential,2025-04-23,24.74,14.48,21,Active,7.05
M03325,Central,Residential,2025-11-04,65.5,36.08,14,Active,6.01
M03326,North,Industrial,2025-02-22,114.49,33.39,8,Active,9.94
M03327,South,Residential,2025-12-13,47.46,33.94,12,Active,7.26
M03328,West,Commercial,2025-03-22,50.81,24.02,19,Faulty,8.88
M03329,West,Residential,2025-04-14,41.5,24.37,18,Active,7.0
M03330,Central,Industrial,2025-11-18,95.78,66.22,16,Active,10.62
M03331,West,Residential,2025-08-30,29.52,9.3,17,Active,6.47
M03332,West,Residential,2025-01-31,19.86,13.46,20,Active,6.09
M03333,North,Residential,2025-11-13,25.2,15.43,20,Faulty,6.53
M03334,East,Commercial,2025-07-11,49.15,32.92,13,Active,8.85
M03335,Central,Residential,2025-12-23,28.38,14.12,27,Active,6.48
M03336,North,Residential,2025-12-27,34.25,9.14,14,Active,6.58
M03337,East,Residential,2025-08-21,32.1,18.79,22,Faulty,7.07
M03338,North,Commercial,2025-04-08,101.31,44.3,20,Active,8.05
M03339,North,Residential,2025-02-03,36.36,16.41,22,Faulty,6.44
M03340,West,Commercial,2025-08-31,65.02,30.6,9,Faulty,8.63
M03341,East,Residential,2025-02-28,37.09,18.41,23,Active,6.39
M03342,Central,Industrial,2025-09-16,99.48,57.79,21,Active,10.08
M03343,Central,Industrial,2025-01-17,98.61,60.49,24,Active,10.02
M03344,East,Residential,2025-03-19,31.79,20.3,25,Active,7.2
M03345,West,Residential,2025-07-25,32.62,19.11,26,Active,6.64
M03346,South,Residential,2025-10-29,30.44,19.84,22,Active,6.62
M03347,North,Residential,2025-06-15,44.75,13.92,18,Active,6.33
M03348,West,Residential,2025-10-18,40.21,26.88,20,Active,6.06
M03349,East,Commercial,2025-04-22,61.66,27.35,16,Active,8.39
M03350,North,Residential,2025-11-13,27.56,14.18,19,Active,6.04
M03351,Central,Industrial,2025-12-19,96.15,44.89,19,Active,10.57
M03352,South,Residential,2025-05-25,38.08,18.58,26,Faulty,6.27
M03353,Central,Commercial,2025-06-05,60.14,23.62,22,Active,9.18
M03354,East,Residential,2025-06-27,38.04,12.74,18,Active,7.15
M03355,North,Residential,2025-12-12,45.76,13.84,15,Active,6.86
M03356,East,Residential,2025-05-16,23.11,10.99,17,Active,7.12
M03357,North,Residential,2025-11-11,40.3,12.6,10,Active,7.14
M03358,West,Residential,2025-01-18,22.82,8.5,25,Active,7.01
M03359,South,Commercial,2025-12-17,68.99,21.86,19,Active,8.66
M03360,West,Industrial,2025-06-04,104.53,31.84,23,Active,10.74
M03361,West,Residential,2025-09-29,34.48,23.83,13,Active,7.06
M03362,East,Residential,2025-09-23,44.85,26.33,19,Active,6.17
M03363,South,Residential,2025-12-26,22.52,16.03,17,Active,6.55
M03364,North,Residential,2025-11-28,19.65,11.24,14,Active,6.7
M03365,North,Residential,2025-01-16,48.89,32.85,16,Active,6.69
M03366,Central,Commercial,2025-01-12,81.14,42.81,15,Active,8.49
M03367,North,Industrial,2025-03-16,112.27,54.04,24,Active,10.19
M03368,East,Industrial,2025-07-31,106.35,54.69,18,Active,9.62
M03369,West,Residential,2025-06-28,27.09,11.11,17,Active,6.85
M03370,West,Industrial,2025-05-09,107.62,62.31,15,Active,10.15
M03371,West,Commercial,2025-10-10,58.27,40.71,23,Active,9.02
M03372,South,Residential,2025-07-14,45.7,29.3,18,Active,6.9
M03373,North,Residential,2025-09-25,30.81,14.82,19,Active,6.15
M03374,East,Commercial,2025-01-30,63.68,46.29,12,Faulty,8.46
M03375,South,Residential,2025-01-09,20.23,15.03,17,Faulty,6.96
M03376,Central,Residential,2025-11-05,35.45,17.6,18,Active,6.44
M03377,East,Residential,2025-11-06,60.5,41.28,18,Faulty,6.74
M03378,East,Commercial,2025-06-14,55.57,14.03,29,Active,9.25
M03379,East,Residential,2025-07-12,22.19,6.29,19,Active,6.1
M03380,West,Industrial,2025-11-01,105.66,27.6,22,Active,9.75
M03381,East,Commercial,2025-09-17,72.41,46.09,12,Active,8.62
M03382,North,Commercial,2025-07-11,67.29,19.51,23,Active,8.96
M03383,East,Residential,2025-03-20,71.49,18.48,23,Active,6.43
M03384,West,Commercial,2025-06-28,60.9,19.71,14,Active,8.15
M03385,East,Residential,2025-04-01,47.53,19.16,20,Active,6.41
M03386,Central,Residential,2025-08-03,26.67,12.86,26,Active,6.84
M03387,Central,Residential,2025-03-20,20.75,5.87,23,Active,7.03
M03388,West,Residential,2025-04-13,25.49,12.73,12,Active,7.27
M03389,North,Commercial,2025-04-21,54.47,20.37,26,Active,8.99
M03390,North,Residential,2025-11-10,30.67,11.87,18,Active,6.64
M03391,South,Residential,2025-09-04,44.47,29.39,21,Active,6.38
M03392,West,Residential,2025-08-22,28.7,21.34,14,Active,7.21
M03393,East,Industrial,2025-03-23,110.23,53.12,14,Active,10.19
M03394,West,Commercial,2025-05-12,62.01,25.48,21,Active,8.9
M03395,South,Commercial,2025-08-23,61.89,44.3,24,Active,8.61
M03396,West,Residential,2025-10-05,38.06,19.04,14,Active,6.31
M03397,West,Residential,2025-12-01,36.53,22.47,17,Active,6.71
M03398,South,Industrial,2025-04-09,96.13,43.92,18,Active,10.59
M03399,North,Residential,2025-02-07,29.39,10.32,13,Active,6.5
M03400,East,Residential,2025-06-10,23.7,13.69,11,Faulty,6.87
M03401,South,Commercial,2025-04-27,56.86,33.12,19,Active,8.06
M03402,Central,Residential,2025-08-29,30.44,14.61,17,Active,7.22
M03403,North,Commercial,2025-01-26,66.35,25.54,13,Active,9.26
M03404,Central,Residential,2025-05-16,37.38,24.89,14,Active,6.5
M03405,North,Residential,2025-02-19,46.64,18.08,8,Active,6.65
M03406,East,Residential,2025-10-21,19.09,11.06,18,Active,6.21
M03407,East,Residential,2025-10-25,35.34,15.62,20,Active,6.26
M03408,West,Industrial,2025-10-20,114.79,55.82,16,Active,10.28
M03409,Central,Commercial,2025-06-03,61.85,22.0,22,Active,8.82
M03410,North,Residential,2025-08-08,20.82,11.97,18,Active,6.44
M03411,East,Residential,2025-05-20,44.95,16.31,22,Active,6.49
M03412,South,Commercial,2025-02-18,69.56,34.28,14,Active,8.66
M03413,East,Commercial,2025-05-22,53.15,22.02,21,Active,9.22
M03414,South,Residential,2025-02-15,23.77,17.39,22,Active,6.19
M03415,North,Residential,2025-06-12,30.92,22.92,19,Active,6.72
M03416,East,Residential,2025-10-12,48.97,30.69,14,Active,6.08
M03417,East,Commercial,2025-09-25,85.7,63.59,17,Active,8.6
M03418,North,Industrial,2025-04-26,123.56,37.91,15,Active,10.02
M03419,East,Residential,2025-03-23,28.99,21.63,21,Active,6.21
M03420,South,Commercial,2025-02-13,54.2,16.36,15,Active,8.21
M03421,East,Residential,2025-07-13,38.13,17.45,15,Active,6.59
M03422,Central,Residential,2025-09-15,38.95,14.39,11,Active,6.16
M03423,West,Residential,2025-09-30,45.25,32.89,15,Active,6.38
M03424,South,Commercial,2025-10-01,68.77,39.05,14,Active,8.09
M03425,Central,Residential,2025-10-05,23.67,12.98,16,Active,6.39
M03426,North,Residential,2025-03-24,23.98,17.95,11,Active,6.69
M03427,South,Residential,2025-02-27,24.94,13.87,21,Active,6.97
M03428,West,Residential,2025-02-22,35.85,20.54,27,Active,7.08
M03429,West,Residential,2025-01-01,43.86,11.95,14,Faulty,6.44
M03430,North,Commercial,2025-08-04,70.93,48.2,17,Active,9.22
M03431,North,Residential,2025-11-13,31.82,23.39,20,Active,6.31
M03432,South,Commercial,2025-08-16,46.03,33.61,8,Active,8.1
M03433,East,Residential,2025-09-11,33.64,12.13,14,Active,7.2
M03434,North,Residential,2025-06-08,36.44,13.23,17,Active,6.7
M03435,East,Residential,2025-10-14,38.54,16.69,19,Active,6.46
M03436,Central,Residential,2025-03-07,22.72,9.2,20,Faulty,7.17
M03437,West,Residential,2025-11-05,62.81,25.3,16,Active,7.01
M03438,East,Residential,2025-04-05,22.4,12.38,16,Active,7.08
M03439,West,Commercial,2025-09-10,58.4,38.12,17,Active,8.38
M03440,East,Commercial,2025-05-30,51.49,36.99,25,Active,9.14
M03441,Central,Residential,2025-01-23,23.23,6.6,18,Active,6.84
M03442,North,Residential,2025-09-01,44.53,17.32,12,Active,6.96
M03443,Central,Residential,2025-08-03,50.39,19.02,16,Active,6.41
M03444,North,Residential,2025-05-11,47.74,20.47,20,Active,6.32
M03445,North,Residential,2025-12-09,27.78,12.84,22,Active,6.53
M03446,West,Industrial,2025-05-28,101.38,45.07,15,Active,10.25
M03447,Central,Residential,2025-04-19,35.07,25.46,13,Active,6.87
M03448,East,Residential,2025-02-09,34.9,16.35,11,Active,6.65
M03449,Central,Residential,2025-05-01,26.27,13.81,16,Active,6.91
M03450,West,Residential,2025-10-22,21.52,13.44,20,Active,6.92
M03451,North,Commercial,2025-04-30,85.35,52.28,16,Active,8.87
M03452,West,Residential,2025-01-18,31.64,17.13,18,Active,6.33
M03453,South,Residential,2025-06-18,35.71,24.3,20,Active,6.58
M03454,South,Commercial,2025-07-17,79.2,44.52,16,Active,9.0
M03455,East,Residential,2025-05-23,23.46,16.13,15,Active,7.15
M03456,West,Commercial,2025-02-06,54.44,21.85,13,Active,8.65
M03457,East,Commercial,2025-07-05,46.99,14.85,21,Active,9.28
M03458,East,Residential,2025-09-18,32.4,21.38,26,Active,6.23
M03459,South,Commercial,2025-08-19,53.38,23.55,19,Active,8.29
M03460,East,Residential,2025-09-11,26.01,14.97,18,Faulty,6.6
M03461,South,Residential,2025-11-25,30.18,18.67,19,Active,6.66
M03462,North,Residential,2025-10-24,39.04,16.14,22,Active,6.55
M03463,West,Residential,2025-01-10,24.06,12.09,25,Active,6.56
M03464,East,Commercial,2025-11-20,85.33,59.51,11,Active,8.63
M03465,South,Industrial,2025-08-18,111.7,77.06,21,Active,9.92
M03466,Central,Industrial,2025-01-24,109.91,68.66,17,Active,9.67
M03467,East,Commercial,2025-03-19,56.97,35.97,14,Active,9.24
M03468,North,Residential,2025-07-12,42.14,29.45,12,Active,7.03
M03469,North,Residential,2025-04-19,26.29,16.25,19,Active,7.06
M03470,Central,Residential,2025-10-07,27.04,11.35,14,Active,6.47
M03471,South,Residential,2025-09-20,40.38,12.53,14,Active,6.53
M03472,East,Residential,2025-11-25,54.08,24.93,15,Active,7.22
M03473,South,Industrial,2025-12-29,95.19,27.95,18,Active,10.76
M03474,North,Residential,2025-12-21,43.82,13.49,10,Active,7.23
M03475,South,Residential,2025-09-25,24.79,17.97,15,Active,6.84
M03476,North,Residential,2025-12-07,29.37,17.27,22,Active,6.32
M03477,South,Commercial,2025-09-16,51.85,35.04,24,Faulty,8.79
M03478,Central,Commercial,2025-12-01,46.89,26.8,17,Active,8.77
M03479,West,Commercial,2025-03-26,63.38,29.11,19,Active,9.18
M03480,Central,Residential,2025-01-10,56.57,14.85,24,Active,6.41
M03481,Central,Commercial,2025-10-16,58.76,42.77,19,Active,8.26
M03482,West,Residential,2025-10-29,49.63,14.17,17,Active,6.35
M03483,West,Industrial,2025-02-28,94.7,52.57,23,Active,9.82
M03484,East,Residential,2025-11-04,50.33,15.15,15,Active,6.84
M03485,East,Residential,2025-09-19,19.15,7.51,20,Active,7.06
M03486,Central,Residential,2025-10-12,28.97,9.93,16,Active,6.48
M03487,Central,Commercial,2025-04-29,46.9,24.71,16,Active,8.23
M03488,North,Residential,2025-06-17,33.65,23.34,12,Active,6.45
M03489,North,Industrial,2025-12-19,99.3,56.38,18,Faulty,10.21
M03490,East,Residential,2025-07-08,40.88,23.8,14,Faulty,6.86
M03491,East,Residential,2025-09-08,36.17,25.48,15,Active,6.71
M03492,North,Residential,2025-11-20,37.6,23.49,13,Active,6.33
M03493,North,Residential,2025-08-17,30.62,20.91,24,Faulty,7.19
M03494,South,Residential,2025-07-09,55.74,25.54,16,Active,6.57
M03495,South,Residential,2025-11-12,22.8,15.57,9,Active,6.6
M03496,North,Commercial,2025-05-04,73.6,42.17,16,Active,9.26
M03497,South,Residential,2025-03-25,36.17,11.49,17,Active,7.13
M03498,West,Industrial,2025-10-24,113.98,30.7,20,Active,10.55
M03499,East,Commercial,2025-08-03,85.2,31.7,12,Active,8.24
M03500,East,Commercial,2025-08-25,71.88,31.57,15,Active,9.09
M03501,North,Residential,2025-04-23,38.34,25.64,11,Active,6.59
M03502,Central,Residential,2025-08-05,45.58,28.29,19,Faulty,6.27
M03503,North,Residential,2025-11-17,45.37,33.02,15,Active,7.29
M03504,South,Commercial,2025-09-03,53.69,28.43,22,Active,8.22
M03505,Central,Industrial,2025-12-01,96.4,60.14,13,Faulty,10.7
M03506,South,Residential,2025-11-15,31.57,12.24,15,Active,6.0
M03507,West,Residential,2025-02-06,37.46,22.09,19,Active,6.57
M03508,South,Industrial,2025-03-05,108.18,65.24,18,Active,9.54
M03509,West,Residential,2025-08-07,41.07,27.69,18,Active,7.19
M03510,West,Commercial,2025-12-08,68.3,35.39,11,Active,8.16
M03511,South,Residential,2025-02-03,45.47,26.12,20,Active,6.88
M03512,South,Commercial,2025-02-08,58.77,20.66,21,Active,8.82
M03513,West,Residential,2025-03-08,57.6,35.62,13,Active,7.01
M03514,Central,Residential,2025-07-28,23.31,15.6,18,Active,6.97
M03515,West,Commercial,2025-11-14,60.17,32.91,11,Active,8.04
M03516,East,Industrial,2025-12-10,100.24,30.86,21,Active,10.0
M03517,West,Residential,2025-06-01,37.26,15.14,21,Active,6.42
M03518,Central,Residential,2025-12-31,39.7,19.36,22,Active,7.26
